1950,Bronx,B6,6,0.2154240608215332,2019-04-05 15:37:24.659905
1960,Bronx,B6,5,0.37934303283691406,2019-04-05 15:37:25.046740
1970,Bronx,B6,6,0.46772193908691406,2019-04-05 15:37:25.529395
1980,Bronx,B6,5,0.5829689502716064,2019-04-05 15:37:26.132461
1990,Bronx,B6,5,0.8172149658203125,2019-04-05 15:37:26.972492
2000,Bronx,B6,5,0.8213908672332764,2019-04-05 15:37:27.829650
2010,Bronx,B6,4,1.544694185256958,2019-04-05 15:37:29.408889
1940,Bronx,B7,3,0.0654292106628418,2019-04-05 15:37:29.537246
1950,Bronx,B7,5,0.2132418155670166,2019-04-05 15:37:29.753774
1960,Bronx,B7,4,0.426440954208374,2019-04-05 15:37:30.188987
1970,Bronx,B7,5,0.5230472087860107,2019-04-05 15:37:30.726230
1980,Bronx,B7,5,0.5946598052978516,2019-04-05 15:37:31.337840
1990,Bronx,B7,5,0.8177657127380371,2019-04-05 15:37:32.185582
2000,Bronx,B7,5,0.8237431049346924,2019-04-05 15:37:33.041917
2010,Bronx,B7,3,1.4390888214111328,2019-04-05 15:37:34.513307
1940,Bronx,B8,2,0.059655189514160156,2019-04-05 15:37:34.637353
1950,Bronx,B8,5,0.21576690673828125,2019-04-05 15:37:34.855854
1960,Bronx,B8,5,0.3831791877746582,2019-04-05 15:37:35.247415
1970,Bronx,B8,4,0.4730348587036133,2019-04-05 15:37:35.734642
1980,Bronx,B8,4,0.593958854675293,2019-04-05 15:37:36.345426
1990,Bronx,B8,4,0.8038918972015381,2019-04-05 15:37:37.175248
2000,Bronx,B8,4,0.8398289680480957,2019-04-05 15:37:38.046842
2010,Bronx,B8,4,1.451019048690796,2019-04-05 15:37:39.533932
1940,Bronx,B9,3,0.06031918525695801,2019-04-05 15:37:39.659374
1950,Bronx,B9,10,0.1985318660736084,2019-04-05 15:37:39.861275
1960,Bronx,B9,9,0.3878908157348633,2019-04-05 15:37:40.257121
1970,Bronx,B9,10,0.4821741580963135,2019-04-05 15:37:40.753388
1980,Bronx,B9,11,0.6040191650390625,2019-04-05 15:37:41.374775
1990,Bronx,B9,11,0.8189160823822021,2019-04-05 15:37:42.218890
2000,Bronx,B9,11,0.8050901889801025,2019-04-05 15:37:43.055062
2010,Bronx,B9,13,1.4169573783874512,2019-04-05 15:37:44.507682
1940,Bronx,C1,7,0.07441377639770508,2019-04-05 15:37:44.646980
1950,Bronx,C1,22,0.23082280158996582,2019-04-05 15:37:44.880487
1960,Bronx,C1,19,0.38847994804382324,2019-04-05 15:37:45.276796
1970,Bronx,C1,20,0.4812178611755371,2019-04-05 15:37:45.771917
1980,Bronx,C1,20,0.5991151332855225,2019-04-05 15:37:46.387406
1990,Bronx,C1,21,0.8190498352050781,2019-04-05 15:37:47.227203
2000,Bronx,C1,22,0.8534741401672363,2019-04-05 15:37:48.117843
2010,Bronx,C1,20,1.402230978012085,2019-04-05 15:37:49.553818
1940,Bronx,C10,5,0.07357406616210938,2019-04-05 15:37:49.695372
1950,Bronx,C10,17,0.22212815284729004,2019-04-05 15:37:49.920280
1960,Bronx,C10,14,0.38657212257385254,2019-04-05 15:37:50.314993
1970,Bronx,C10,15,0.4719371795654297,2019-04-05 15:37:50.801037
1980,Bronx,C10,16,0.5811400413513184,2019-04-05 15:37:51.401204
1990,Bronx,C10,15,0.8193359375,2019-04-05 15:37:52.241384
2000,Bronx,C10,16,0.7959449291229248,2019-04-05 15:37:53.075082
2010,Bronx,C10,11,1.452059268951416,2019-04-05 15:37:54.560606
1940,Bronx,C11,6,0.06255793571472168,2019-04-05 15:37:54.687824
1950,Bronx,C11,19,0.20279884338378906,2019-04-05 15:37:54.893447
1960,Bronx,C11,17,0.4097580909729004,2019-04-05 15:37:55.311695
1970,Bronx,C11,16,0.48822522163391113,2019-04-05 15:37:55.814459
1980,Bronx,C11,16,0.577897310256958,2019-04-05 15:37:56.410359
1990,Bronx,C11,16,0.8072948455810547,2019-04-05 15:37:57.237948
2000,Bronx,C11,16,0.8282260894775391,2019-04-05 15:37:58.103079
2010,Bronx,C11,15,1.4215679168701172,2019-04-05 15:37:59.556796
1940,Bronx,C12,3,0.06396794319152832,2019-04-05 15:37:59.685012
1950,Bronx,C12,33,0.23071002960205078,2019-04-05 15:37:59.918670
1960,Bronx,C12,16,0.3939809799194336,2019-04-05 15:38:00.320538
1970,Bronx,C12,17,0.48080897331237793,2019-04-05 15:38:00.815528
1980,Bronx,C12,17,0.5948281288146973,2019-04-05 15:38:01.427593
1990,Bronx,C12,17,0.8396468162536621,2019-04-05 15:38:02.287476
2000,Bronx,C12,17,0.8579399585723877,2019-04-05 15:38:03.181928
2010,Bronx,C12,16,1.4606819152832031,2019-04-05 15:38:04.675228
1940,Bronx,C13,2,0.05993294715881348,2019-04-05 15:38:04.801082
1950,Bronx,C13,5,0.19773101806640625,2019-04-05 15:38:05.001603
1960,Bronx,C13,4,0.382965087890625,2019-04-05 15:38:05.393167
1970,Bronx,C13,2,0.4771268367767334,2019-04-05 15:38:05.884763
1980,Bronx,C13,2,0.5963277816772461,2019-04-05 15:38:06.498096
1990,Bronx,C13,3,0.8203160762786865,2019-04-05 15:38:07.338440
2000,Bronx,C13,3,0.8118369579315186,2019-04-05 15:38:08.188944
2010,Bronx,C13,4,1.392024040222168,2019-04-05 15:38:09.611349
1940,Bronx,C14,3,0.07010269165039062,2019-04-05 15:38:09.747170
1950,Bronx,C14,14,0.21599578857421875,2019-04-05 15:38:09.965959
1960,Bronx,C14,6,0.38723087310791016,2019-04-05 15:38:10.361382
1970,Bronx,C14,9,0.4671459197998047,2019-04-05 15:38:10.842878
1980,Bronx,C14,9,0.5841569900512695,2019-04-05 15:38:11.443913
1990,Bronx,C14,10,0.8093700408935547,2019-04-05 15:38:12.273000
2000,Bronx,C14,10,0.8391261100769043,2019-04-05 15:38:13.149796
2010,Bronx,C14,10,1.3972530364990234,2019-04-05 15:38:14.579253
1940,Bronx,C15,4,0.07410979270935059,2019-04-05 15:38:14.718565
1950,Bronx,C15,23,0.223984956741333,2019-04-05 15:38:14.945348
1960,Bronx,C15,17,0.3848259449005127,2019-04-05 15:38:15.338031
1970,Bronx,C15,18,0.47522807121276855,2019-04-05 15:38:15.827323
1980,Bronx,C15,18,0.5955629348754883,2019-04-05 15:38:16.439691
1990,Bronx,C15,19,0.8214371204376221,2019-04-05 15:38:17.281433
2000,Bronx,C15,19,0.8018879890441895,2019-04-05 15:38:18.119769
2010,Bronx,C15,16,1.454179048538208,2019-04-05 15:38:19.604808
1940,Bronx,C16,3,0.05987906455993652,2019-04-05 15:38:19.728576
1950,Bronx,C16,16,0.20073604583740234,2019-04-05 15:38:19.932053
1960,Bronx,C16,15,0.4116709232330322,2019-04-05 15:38:20.352137
1970,Bronx,C16,15,0.4940071105957031,2019-04-05 15:38:20.860343
1980,Bronx,C16,16,0.5808281898498535,2019-04-05 15:38:21.458241
1990,Bronx,C16,16,0.799656867980957,2019-04-05 15:38:22.278147
2000,Bronx,C16,16,0.8181328773498535,2019-04-05 15:38:23.133640
2010,Bronx,C16,17,1.421886920928955,2019-04-05 15:38:24.586739
1940,Bronx,C17,4,0.0617060661315918,2019-04-05 15:38:24.711804
1950,Bronx,C17,16,0.22050094604492188,2019-04-05 15:38:24.935180
1960,Bronx,C17,13,0.3863809108734131,2019-04-05 15:38:25.329543
1970,Bronx,C17,13,0.4715309143066406,2019-04-05 15:38:25.815336
1980,Bronx,C17,13,0.5911650657653809,2019-04-05 15:38:26.423360
1990,Bronx,C17,14,0.8086597919464111,2019-04-05 15:38:27.252021
2000,Bronx,C17,14,0.8388407230377197,2019-04-05 15:38:28.127449
2010,Bronx,C17,12,1.460878849029541,2019-04-05 15:38:29.619014
1940,Bronx,C18,6,0.06151771545410156,2019-04-05 15:38:29.746255
1950,Bronx,C18,25,0.21372199058532715,2019-04-05 15:38:29.962737
1960,Bronx,C18,24,0.41645121574401855,2019-04-05 15:38:30.388334
1970,Bronx,C18,25,0.5444130897521973,2019-04-05 15:38:30.948248
1980,Bronx,C18,26,0.6564509868621826,2019-04-05 15:38:31.625651
1990,Bronx,C18,27,0.8840470314025879,2019-04-05 15:38:32.530831
2000,Bronx,C18,27,0.8283798694610596,2019-04-05 15:38:33.387034
2010,Bronx,C18,25,1.4238500595092773,2019-04-05 15:38:34.844231
